1531094424.0,212893000.0,20.03504333333333,70.07395833333334
1531094783.0,212893000.0,20.034826666666667,70.07378833333334
1531095143.0,212893000.0,20.034615,70.07363666666667
1531095324.0,212893000.0,20.034485,70.07357
1531095503.0,212893000.0,20.034266666666667,70.07353333333333
1531095684.0,212893000.0,20.034226666666665,70.07347333333334
1531095864.0,212893000.0,20.033608333333333,70.07348333333333
1531096403.0,212893000.0,20.031671666666668,70.07343666666667
1531096584.0,212893000.0,20.030808333333333,70.07344833333333
1531096763.0,212893000.0,20.03016333333333,70.07354666666667
1531096944.0,212893000.0,20.02994,70.07361
1531097124.0,212893000.0,20.030081666666668,70.07365833333333
1531097303.0,212893000.0,20.030196666666665,70.07367333333333
1531097664.0,212893000.0,20.030305,70.07358833333333
1531098383.0,212893000.0,20.03038833333333,70.07362333333333
1531098743.0,212893000.0,20.03024,70.07369333333334
1531099104.0,212893000.0,20.030248333333333,70.07361166666666
1531099643.0,212893000.0,20.03063833333333,70.07354166666667
1531099824.0,212893000.0,20.030573333333333,70.07360666666666
1531100722.0,212893000.0,20.030183333333333,70.07381
1531100904.0,212893000.0,20.030256666666663,70.07378666666666
1531102164.0,212893000.0,20.030106666666665,70.07376833333333
1531103244.0,212893000.0,20.030266666666662,70.07385833333333
1531103422.0,212893000.0,20.03008833333333,70.07394333333333
1531103783.0,212893000.0,20.02970333333333,70.07416666666667
1531103964.0,212893000.0,20.029605,70.07427833333334
1531104143.0,212893000.0,20.02957333333333,70.07439
1531106303.0,212893000.0,20.033361666666668,70.075135
1531106843.0,212893000.0,20.03398333333333,70.074985
1531114764.0,212893000.0,20.03471833333333,70.07469666666667
1531121783.0,212893000.0,20.03508666666667,70.07432333333334
1531122684.0,212893000.0,20.03477833333333,70.07482333333333
1531124484.0,212893000.0,20.033526666666667,70.075295
1531124844.0,212893000.0,20.033545,70.07521333333334
1531127903.0,212893000.0,20.03226,70.07545666666667
1531128264.0,212893000.0,20.032075,70.07555333333333
1531129343.0,212893000.0,20.031746666666667,70.07552666666666
1531129703.0,212893000.0,20.031945,70.07550833333333
1531132944.0,212893000.0,20.030833333333334,70.07512
1531134203.0,212893000.0,20.03097333333333,70.07528
1531134564.0,212893000.0,20.03078333333333,70.07527333333333
1531151732.0,212893000.0,21.960428333333333,70.35886833333333
1531151753.0,212893000.0,21.96391,70.35832
1531153564.0,212893000.0,22.225506666666668,70.31419
1531153693.0,212893000.0,22.239811666666668,70.31149166666667
1531156603.0,212893000.0,22.53517,70.25842833333333
1531156733.0,212893000.0,22.5468,70.256705
1531157724.0,212893000.0,22.60954333333333,70.25191166666667
1531157726.0,212893000.0,22.60960833333333,70.251935
1531157736.0,212893000.0,22.60993,70.25206
1531157759.0,212893000.0,22.610558333333334,70.25236833333334
1531157780.0,212893000.0,22.611048333333333,70.25271333333333
1531157794.0,212893000.0,22.611353333333334,70.25296
1531157843.0,212893000.0,22.61217333333333,70.25398666666666
1531157914.0,212893000.0,22.61306666666667,70.25544666666667
1531158114.0,212893000.0,22.61478,70.25845666666666
1531158253.0,212893000.0,22.615258333333333,70.25978666666667
1531158386.0,212893000.0,22.614746666666665,70.26086
1531158774.0,212893000.0,22.61362,70.26125666666667
1531158842.0,212893000.0,22.613566666666667,70.26128166666666
1531158912.0,212893000.0,22.613556666666668,70.26128
1531159044.0,212893000.0,22.613481666666665,70.26131166666667
1531159112.0,212893000.0,22.613535,70.26129666666667
1531159254.0,212893000.0,22.61349333333333,70.26130166666667
1531159324.0,212893000.0,22.613396666666667,70.26129666666667
1531159384.0,212893000.0,22.61346,70.26129833333333
1531159692.0,212893000.0,22.613485,70.26131
1531159873.0,212893000.0,22.61349833333333,70.26130166666667
1531160234.0,212893000.0,22.613456666666668,70.26131
1531160413.0,212893000.0,22.613386666666667,70.261335
1531160592.0,212893000.0,22.61344833333333,70.26130666666667
1531160772.0,212893000.0,22.613515,70.261305
1531160952.0,212893000.0,22.613406666666663,70.26132
1531161313.0,212893000.0,22.613475,70.26129833333333
1531161492.0,212893000.0,22.613476666666667,70.26129833333333
1531161673.0,212893000.0,22.61353666666667,70.26131
1531161854.0,212893000.0,22.613441666666667,70.26131166666667
1531162034.0,212893000.0,22.613513333333334,70.26129333333333
1531162392.0,212893000.0,22.613475,70.26131333333333
1531162573.0,212893000.0,22.613556666666668,70.2613
1531162752.0,212893000.0,22.613533333333333,70.26131666666667
1531162933.0,212893000.0,22.61353,70.26130166666667
1531163114.0,212893000.0,22.61354833333333,70.26131
1531163294.0,212893000.0,22.61354,70.26131
1531163472.0,212893000.0,22.613511666666668,70.26131666666667
