440982,1530489615.0,212111000.0,4.156,58.61133333333333
440983,1530489853.0,212111000.0,4.156833333333333,58.62616666666667
440984,1530489913.0,212111000.0,4.157,58.62983333333333
440985,1530490454.0,212111000.0,4.159235,58.66406
440986,1530490544.0,212111000.0,4.159626666666667,58.66972
440987,1530490614.0,212111000.0,4.160001666666667,58.674101666666665
440988,1530491904.0,212111000.0,4.162833333333333,58.754
440989,1530491974.0,212111000.0,4.163,58.75816666666667
440990,1530492055.0,212111000.0,4.16335,58.76324
440991,1530497643.0,212111000.0,4.175606666666667,59.10944333333333
440992,1530497648.0,212111000.0,4.175626666666667,59.109765
440993,1530615161.0,212111000.0,8.103193333333333,66.566085
440994,1530615208.0,212111000.0,8.106525,66.569055
440995,1530641938.0,212111000.0,10.368821666666667,68.207185
440996,1530641957.0,212111000.0,10.371611666666666,68.208065
440997,1530641963.0,212111000.0,10.372488333333331,68.20834166666667
440998,1530641969.0,212111000.0,10.373376666666667,68.20861
440999,1530680318.0,212111000.0,15.20575,69.80001833333333
441000,1530680359.0,212111000.0,15.210875,69.80176166666666
441001,1530727295.0,212111000.0,21.843916666666665,71.37806166666667
441002,1530727304.0,212111000.0,21.84544333333333,71.37827666666666
441003,1530771128.0,212111000.0,29.7915,71.1985
441004,1530771199.0,212111000.0,29.80171,71.19598666666667
441005,1530773509.0,212111000.0,30.140666666666668,71.11316666666667
441006,1530773569.0,212111000.0,30.1495,71.11116666666666
441007,1530773639.0,212111000.0,30.159773333333334,71.10852833333334
441008,1530773708.0,212111000.0,30.169666666666668,71.106
441009,1530886730.0,212111000.0,36.26634,69.53882166666666
441010,1530886871.0,212111000.0,36.263353333333335,69.53931166666666
441011,1530951241.0,212111000.0,35.960926666666666,69.601585
441012,1530951281.0,212111000.0,35.96013333333333,69.60165666666667
441013,1530951291.0,212111000.0,35.96,69.60166666666667
441014,1531021420.0,212111000.0,36.256101666666666,69.60573
441015,1531022150.0,212111000.0,36.250975,69.606265
441016,1531038768.0,212111000.0,36.061166666666665,69.64933333333333
441017,1531038799.0,212111000.0,36.060966666666666,69.649455
441018,1531038818.0,212111000.0,36.060833333333335,69.6495
441019,1531038859.0,212111000.0,36.060475,69.64965666666667
